what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unable to validate connection settings.",1456531775104
error,log,,,"Unable to validate connection settings.",1456531775109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456531775147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456531780764
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1456531782382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456531787605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456531791011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456531796457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456531796528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456531796536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456531797542
error,log,,,"Unable to validate connection settings.",1456531805238
error,log,,,"Unable to validate connection settings.",1456531805244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456531805286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456531808078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456531808674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456531815348
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1456531815375
error,log,,,"Unable to validate connection settings.",1456531825472
error,log,,,"Unable to validate connection settings.",1456531825478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456531825521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456531835281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456531837638
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456531839875
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1456531840233
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1456531840233
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1456531840234
stopped,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1456531840234
stopped,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1456531840234
stopped,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1456531840234
